,f_1,f_2,f_3,f_4
602,402.0,4.0,835.45,0.6377410468319559
603,402.0,4.0,835.45,0.6377410468319559
604,402.0,4.0,835.45,0.6377410468319559
605,402.0,4.0,835.45,0.6377410468319559
606,439.0,8.0,1342.95,0.6377410468319559
607,402.0,4.0,835.45,0.6377410468319559
608,403.0,4.0,839.35,0.6377410468319559
609,402.0,4.0,835.45,0.6377410468319559
610,402.0,2.0,746.0,0.521336358234754
611,436.0,5.0,1094.6,0.6377410468319559
612,402.0,2.0,746.0,0.521336358234754
613,416.0,3.0,837.9,0.5854084517186121
614,402.0,4.0,835.45,0.6377410468319559
615,400.0,0.0,671.75,0.4192279299231171
616,431.0,3.0,921.65,0.6186193485658726
617,400.0,0.0,671.75,0.4192279299231171
618,414.0,1.0,763.65,0.5165109202542357
619,402.0,4.0,835.45,0.6377410468319559
620,400.0,0.0,671.75,0.4192279299231171
621,431.0,3.0,921.65,0.6186193485658726
622,400.0,0.0,671.75,0.4192279299231171
623,414.0,1.0,763.65,0.5165109202542357
624,402.0,4.0,835.45,0.6377410468319559
625,400.0,0.0,671.75,0.4192279299231171
626,431.0,3.0,921.65,0.6186193485658726
627,400.0,0.0,671.75,0.4192279299231171
628,414.0,1.0,763.65,0.5165109202542357
629,402.0,4.0,835.45,0.6377410468319559
630,402.0,4.0,835.45,0.6377410468319559
631,403.0,4.0,839.35,0.6377410468319559
632,402.0,4.0,835.45,0.6377410468319559
633,402.0,4.0,835.45,0.6377410468319559
634,402.0,4.0,835.45,0.6377410468319559
635,402.0,4.0,835.45,0.6377410468319559
636,437.0,6.0,1173.3,0.6377410468319559
637,402.0,4.0,835.45,0.6377410468319559
638,403.0,4.0,839.35,0.6377410468319559
639,402.0,4.0,835.45,0.6377410468319559
640,431.0,3.0,921.65,0.6186193485658726
641,432.0,4.0,1002.95,0.6142530474081276
642,431.0,3.0,921.65,0.6186193485658726
643,431.0,3.0,921.65,0.6186193485658726
644,402.0,4.0,835.45,0.6377410468319559
645,431.0,3.0,921.65,0.6186193485658726
646,432.0,4.0,1002.95,0.6142530474081276
647,431.0,3.0,921.65,0.6186193485658726
648,431.0,3.0,921.65,0.6186193485658726
649,402.0,4.0,835.45,0.6377410468319559
650,431.0,3.0,921.65,0.6186193485658726
651,432.0,4.0,1002.95,0.6142530474081276
652,431.0,3.0,921.65,0.6186193485658726
653,431.0,3.0,921.65,0.6186193485658726
654,402.0,4.0,835.45,0.6377410468319559
655,431.0,3.0,921.65,0.6186193485658726
656,432.0,4.0,1002.95,0.6142530474081276
657,431.0,3.0,921.65,0.6186193485658726
658,431.0,3.0,921.65,0.6186193485658726
659,402.0,4.0,835.45,0.6377410468319559
660,402.0,4.0,835.45,0.6377410468319559
661,441.0,10.0,1506.95,0.5997497254181746
662,402.0,4.0,835.45,0.6377410468319559
663,402.0,4.0,835.45,0.6377410468319559
664,402.0,4.0,835.45,0.6377410468319559
665,403.0,4.0,839.35,0.6377410468319559
666,441.0,10.0,1506.95,0.5997497254181746
667,403.0,4.0,839.35,0.6377410468319559
668,403.0,4.0,839.35,0.6377410468319559
669,402.0,4.0,835.45,0.6377410468319559
670,437.0,6.0,1175.9,0.6377410468319559
671,437.0,6.0,1175.9,0.6377410468319559
672,437.0,6.0,1173.3,0.6377410468319559
673,437.0,6.0,1175.9,0.6377410468319559
674,402.0,4.0,835.45,0.6377410468319559
675,437.0,6.0,1175.9,0.6377410468319559
676,437.0,6.0,1175.9,0.6377410468319559
677,437.0,6.0,1173.3,0.6377410468319559
678,437.0,6.0,1175.9,0.6377410468319559
679,402.0,4.0,835.45,0.6377410468319559
680,437.0,6.0,1175.9,0.6377410468319559
681,437.0,6.0,1175.9,0.6377410468319559
682,437.0,6.0,1173.3,0.6377410468319559
683,437.0,6.0,1175.9,0.6377410468319559
684,402.0,4.0,835.45,0.6377410468319559
685,437.0,6.0,1175.9,0.6377410468319559
686,437.0,6.0,1175.9,0.6377410468319559
687,437.0,6.0,1173.3,0.6377410468319559
688,437.0,6.0,1175.9,0.6377410468319559
689,402.0,4.0,835.45,0.6377410468319559
690,402.0,4.0,835.45,0.6377410468319559
691,441.0,10.0,1506.95,0.5997497254181746
692,402.0,4.0,835.45,0.6377410468319559
693,402.0,4.0,835.45,0.6377410468319559
694,402.0,4.0,835.45,0.6377410468319559
695,403.0,4.0,839.35,0.6377410468319559
696,441.0,10.0,1506.95,0.5997497254181746
697,403.0,4.0,839.35,0.6377410468319559
698,403.0,4.0,839.35,0.6377410468319559
699,402.0,4.0,835.45,0.6377410468319559
700,437.0,6.0,1175.9,0.6377410468319559
701,441.0,10.0,1506.95,0.5997497254181746
702,441.0,10.0,1506.95,0.6121284142674517
703,437.0,6.0,1175.9,0.6377410468319559
704,402.0,4.0,835.45,0.6377410468319559
705,437.0,6.0,1175.9,0.6377410468319559
706,441.0,10.0,1506.95,0.5997497254181746
707,441.0,10.0,1506.95,0.5997497254181746
708,437.0,6.0,1175.9,0.6377410468319559
709,402.0,4.0,835.45,0.6377410468319559
710,437.0,6.0,1175.9,0.6377410468319559
711,441.0,10.0,1506.95,0.5997497254181746
712,441.0,10.0,1506.95,0.5997497254181746
713,437.0,6.0,1175.9,0.6377410468319559
714,402.0,4.0,835.45,0.6377410468319559
715,437.0,6.0,1175.9,0.6377410468319559
716,441.0,10.0,1506.95,0.5997497254181746
717,441.0,10.0,1506.95,0.5997497254181746
718,437.0,6.0,1175.9,0.6377410468319559
719,402.0,4.0,835.45,0.6377410468319559
720,259.0,3.0,585.95,0.6186193485658726
721,441.0,10.0,1506.95,0.5997497254181746
722,259.0,3.0,585.95,0.6186193485658726
723,402.0,4.0,835.45,0.6377410468319559
724,402.0,4.0,835.45,0.6377410468319559
725,309.0,1.0,496.15,0.47478348547867266
726,441.0,10.0,1506.95,0.5997497254181746
727,309.0,1.0,496.15,0.47478348547867266
728,401.0,3.0,754.15,0.6186193485658726
729,402.0,4.0,835.45,0.6377410468319559
730,355.0,0.0,420.5,0.34227299735321126
731,440.0,9.0,1428.25,0.6377410468319559
732,355.0,0.0,420.5,0.34227299735321126
733,384.0,1.0,596.15,0.5165109202542357
734,402.0,4.0,835.45,0.6377410468319559
735,355.0,0.0,420.5,0.34227299735321126
736,440.0,9.0,1428.25,0.6377410468319559
737,355.0,0.0,420.5,0.34227299735321126
738,385.0,0.0,588.0,0.4192279299231171
739,402.0,4.0,835.45,0.6377410468319559
740,355.0,0.0,420.5,0.34227299735321126
741,440.0,9.0,1428.25,0.6377410468319559
742,355.0,0.0,420.5,0.34227299735321126
743,385.0,0.0,588.0,0.4192279299231171
744,402.0,4.0,835.45,0.6377410468319559
745,355.0,0.0,420.5,0.34227299735321126
746,440.0,9.0,1428.25,0.6377410468319559
747,355.0,0.0,420.5,0.34227299735321126
748,385.0,0.0,588.0,0.4192279299231171
749,402.0,4.0,835.45,0.6377410468319559
750,402.0,4.0,835.45,0.6377410468319559
751,441.0,10.0,1506.95,0.5997497254181746
752,402.0,4.0,835.45,0.6377410468319559
753,402.0,4.0,835.45,0.6377410468319559
754,402.0,4.0,835.45,0.6377410468319559
755,338.0,2.0,671.8,0.5720664758097913
756,441.0,10.0,1506.95,0.5997497254181746
757,338.0,2.0,671.8,0.5720664758097913
758,402.0,4.0,835.45,0.6377410468319559
759,402.0,4.0,835.45,0.6377410468319559
760,369.0,1.0,512.4,0.4395559876843299
761,434.0,5.0,1085.55,0.6142530474081276
762,369.0,1.0,512.4,0.4395559876843299
763,399.0,1.0,679.9,0.5165109202542357
764,402.0,4.0,835.45,0.6377410468319559
765,370.0,0.0,504.25,0.4192279299231171
766,434.0,4.0,1009.4,0.6186193485658726
767,370.0,0.0,504.25,0.4192279299231171
768,400.0,0.0,671.75,0.4192279299231171
769,402.0,4.0,835.45,0.6377410468319559
770,370.0,0.0,504.25,0.4192279299231171
771,434.0,4.0,1009.4,0.6186193485658726
772,370.0,0.0,504.25,0.4192279299231171
773,400.0,0.0,671.75,0.4192279299231171
774,402.0,4.0,835.45,0.6377410468319559
775,370.0,0.0,504.25,0.4192279299231171
776,434.0,4.0,1009.4,0.6186193485658726
777,370.0,0.0,504.25,0.4192279299231171
778,400.0,0.0,671.75,0.4192279299231171
779,402.0,4.0,835.45,0.6377410468319559
780,402.0,4.0,835.45,0.6377410468319559
781,439.0,8.0,1342.95,0.6377410468319559
782,402.0,4.0,835.45,0.6377410468319559
783,402.0,4.0,835.45,0.6377410468319559
784,402.0,4.0,835.45,0.6377410468319559
785,402.0,4.0,835.45,0.6377410468319559
786,439.0,8.0,1342.95,0.6377410468319559
787,402.0,4.0,835.45,0.6377410468319559
788,403.0,4.0,839.35,0.6377410468319559
789,402.0,4.0,835.45,0.6377410468319559
790,402.0,2.0,746.0,0.521336358234754
791,436.0,5.0,1094.6,0.6377410468319559
792,402.0,2.0,746.0,0.521336358234754
793,416.0,3.0,837.9,0.5854084517186121
794,402.0,4.0,835.45,0.6377410468319559
795,400.0,0.0,671.75,0.4192279299231171
796,431.0,3.0,921.65,0.6186193485658726
797,400.0,0.0,671.75,0.4192279299231171
798,414.0,1.0,763.65,0.5165109202542357
799,402.0,4.0,835.45,0.6377410468319559
800,400.0,0.0,671.75,0.4192279299231171
801,431.0,3.0,921.65,0.6186193485658726
802,400.0,0.0,671.75,0.4192279299231171
803,414.0,1.0,763.65,0.5165109202542357
804,402.0,4.0,835.45,0.6377410468319559
805,400.0,0.0,671.75,0.4192279299231171
806,431.0,3.0,921.65,0.6186193485658726
807,400.0,0.0,671.75,0.4192279299231171
808,414.0,1.0,763.65,0.5165109202542357
809,402.0,4.0,835.45,0.6377410468319559
810,402.0,4.0,835.45,0.6377410468319559
811,403.0,4.0,839.35,0.6377410468319559
812,402.0,4.0,835.45,0.6377410468319559
813,402.0,4.0,835.45,0.6377410468319559
814,402.0,4.0,835.45,0.6377410468319559
815,402.0,4.0,835.45,0.6377410468319559
816,437.0,6.0,1173.3,0.6377410468319559
817,402.0,4.0,835.45,0.6377410468319559
818,403.0,4.0,839.35,0.6377410468319559
819,402.0,4.0,835.45,0.6377410468319559
820,431.0,3.0,921.65,0.6186193485658726
821,432.0,4.0,1000.35,0.6038279407263365
822,431.0,3.0,921.65,0.6186193485658726
823,431.0,3.0,921.65,0.6186193485658726
824,402.0,4.0,835.45,0.6377410468319559
825,431.0,3.0,921.65,0.6186193485658726
826,432.0,4.0,1000.35,0.6038279407263365
827,431.0,3.0,921.65,0.6186193485658726
828,431.0,3.0,921.65,0.6186193485658726
829,402.0,4.0,835.45,0.6377410468319559
830,431.0,3.0,921.65,0.6186193485658726
831,432.0,4.0,1000.35,0.6038279407263365
832,431.0,3.0,921.65,0.6186193485658726
833,431.0,3.0,921.65,0.6186193485658726
834,402.0,4.0,835.45,0.6377410468319559
835,431.0,3.0,921.65,0.6186193485658726
836,432.0,4.0,1000.35,0.6038279407263365
837,431.0,3.0,921.65,0.6186193485658726
838,431.0,3.0,921.65,0.6186193485658726
839,402.0,4.0,835.45,0.6377410468319559
840,402.0,4.0,835.45,0.6377410468319559
841,441.0,10.0,1506.95,0.5997497254181746
842,402.0,4.0,835.45,0.6377410468319559
843,402.0,4.0,835.45,0.6377410468319559
844,402.0,4.0,835.45,0.6377410468319559
845,403.0,4.0,839.35,0.6377410468319559
846,441.0,10.0,1506.95,0.5997497254181746
847,403.0,4.0,839.35,0.6377410468319559
848,403.0,4.0,839.35,0.6377410468319559
849,402.0,4.0,835.45,0.6377410468319559
850,437.0,6.0,1173.3,0.6377410468319559
851,438.0,7.0,1261.65,0.6377410468319559
852,437.0,6.0,1173.3,0.6377410468319559
853,437.0,6.0,1173.3,0.6377410468319559
854,402.0,4.0,835.45,0.6377410468319559
855,437.0,6.0,1173.3,0.6377410468319559
856,438.0,7.0,1261.65,0.6377410468319559
857,437.0,6.0,1173.3,0.6377410468319559
858,437.0,6.0,1173.3,0.6377410468319559
859,402.0,4.0,835.45,0.6377410468319559
860,437.0,6.0,1173.3,0.6377410468319559
861,438.0,7.0,1261.65,0.6377410468319559
862,437.0,6.0,1173.3,0.6377410468319559
863,437.0,6.0,1173.3,0.6377410468319559
864,402.0,4.0,835.45,0.6377410468319559
865,437.0,6.0,1173.3,0.6377410468319559
866,438.0,7.0,1261.65,0.6377410468319559
867,437.0,6.0,1173.3,0.6377410468319559
868,437.0,6.0,1173.3,0.6377410468319559
869,402.0,4.0,835.45,0.6377410468319559
870,402.0,4.0,835.45,0.6377410468319559
871,441.0,10.0,1506.95,0.5997497254181746
872,402.0,4.0,835.45,0.6377410468319559
873,402.0,4.0,835.45,0.6377410468319559
874,402.0,4.0,835.45,0.6377410468319559
875,403.0,4.0,839.35,0.6377410468319559
876,441.0,10.0,1506.95,0.5997497254181746
877,403.0,4.0,839.35,0.6377410468319559
878,403.0,4.0,839.35,0.6377410468319559
879,402.0,4.0,835.45,0.6377410468319559
880,439.0,8.0,1333.3,0.6377410468319559
881,441.0,10.0,1506.95,0.5997497254181746
882,441.0,10.0,1506.95,0.6121284142674517
883,439.0,8.0,1333.3,0.6377410468319559
884,402.0,4.0,835.45,0.6377410468319559
885,439.0,8.0,1333.3,0.6377410468319559
886,441.0,10.0,1506.95,0.5997497254181746
887,441.0,10.0,1506.95,0.5997497254181746
888,439.0,8.0,1333.3,0.6377410468319559
889,402.0,4.0,835.45,0.6377410468319559
890,439.0,8.0,1333.3,0.6377410468319559
891,441.0,10.0,1506.95,0.5997497254181746
892,441.0,10.0,1506.95,0.5997497254181746
893,439.0,8.0,1333.3,0.6377410468319559
894,402.0,4.0,835.45,0.6377410468319559
895,439.0,8.0,1333.3,0.6377410468319559
896,441.0,10.0,1506.95,0.5997497254181746
897,441.0,10.0,1506.95,0.5997497254181746
898,439.0,8.0,1333.3,0.6377410468319559
899,402.0,4.0,835.45,0.6377410468319559
900,259.0,3.0,585.95,0.6186193485658726
901,441.0,10.0,1506.95,0.5997497254181746
902,259.0,3.0,585.95,0.6186193485658726
903,402.0,4.0,835.45,0.6377410468319559
904,402.0,4.0,835.45,0.6377410468319559
905,309.0,1.0,496.15,0.47478348547867266
906,441.0,10.0,1506.95,0.5997497254181746
907,309.0,1.0,496.15,0.47478348547867266
908,401.0,3.0,754.15,0.6186193485658726
909,402.0,4.0,835.45,0.6377410468319559
910,355.0,0.0,420.5,0.34227299735321126
911,440.0,9.0,1428.25,0.6377410468319559
912,355.0,0.0,420.5,0.34227299735321126
913,384.0,1.0,596.15,0.5165109202542357
914,402.0,4.0,835.45,0.6377410468319559
915,355.0,0.0,420.5,0.34227299735321126
916,440.0,9.0,1428.25,0.6377410468319559
917,355.0,0.0,420.5,0.34227299735321126
918,385.0,0.0,588.0,0.4192279299231171
919,402.0,4.0,835.45,0.6377410468319559
920,355.0,0.0,420.5,0.34227299735321126
921,440.0,9.0,1428.25,0.6377410468319559
922,355.0,0.0,420.5,0.34227299735321126
923,385.0,0.0,588.0,0.4192279299231171
924,402.0,4.0,835.45,0.6377410468319559
925,355.0,0.0,420.5,0.34227299735321126
926,440.0,9.0,1428.25,0.6377410468319559
927,355.0,0.0,420.5,0.34227299735321126
928,385.0,0.0,588.0,0.4192279299231171
929,402.0,4.0,835.45,0.6377410468319559
930,402.0,4.0,835.45,0.6377410468319559
931,441.0,10.0,1506.95,0.5997497254181746
932,402.0,4.0,835.45,0.6377410468319559
933,402.0,4.0,835.45,0.6377410468319559
934,402.0,4.0,835.45,0.6377410468319559
935,338.0,2.0,671.8,0.5720664758097913
936,441.0,10.0,1506.95,0.5997497254181746
937,338.0,2.0,671.8,0.5720664758097913
938,402.0,4.0,835.45,0.6377410468319559
939,402.0,4.0,835.45,0.6377410468319559
940,369.0,1.0,512.4,0.4395559876843299
941,434.0,5.0,1085.55,0.6229496389924197
942,369.0,1.0,512.4,0.4395559876843299
943,399.0,1.0,679.9,0.5165109202542357
944,402.0,4.0,835.45,0.6377410468319559
945,370.0,0.0,504.25,0.4192279299231171
946,434.0,4.0,1009.4,0.6186193485658726
947,370.0,0.0,504.25,0.4192279299231171
948,400.0,0.0,671.75,0.4192279299231171
949,402.0,4.0,835.45,0.6377410468319559
950,370.0,0.0,504.25,0.4192279299231171
951,434.0,4.0,1009.4,0.6186193485658726
952,370.0,0.0,504.25,0.4192279299231171
953,400.0,0.0,671.75,0.4192279299231171
954,402.0,4.0,835.45,0.6377410468319559
955,370.0,0.0,504.25,0.4192279299231171
956,434.0,4.0,1009.4,0.6186193485658726
957,370.0,0.0,504.25,0.4192279299231171
958,400.0,0.0,671.75,0.4192279299231171
959,402.0,4.0,835.45,0.6377410468319559
960,402.0,4.0,835.45,0.6377410468319559
961,439.0,8.0,1342.95,0.6377410468319559
962,402.0,4.0,835.45,0.6377410468319559
963,402.0,4.0,835.45,0.6377410468319559
964,402.0,4.0,835.45,0.6377410468319559
965,402.0,4.0,835.45,0.6377410468319559
966,439.0,8.0,1342.95,0.6377410468319559
967,402.0,4.0,835.45,0.6377410468319559
968,403.0,4.0,839.35,0.6377410468319559
969,402.0,4.0,835.45,0.6377410468319559
970,402.0,2.0,746.0,0.521336358234754
971,436.0,5.0,1094.6,0.6377410468319559
972,402.0,2.0,746.0,0.521336358234754
973,416.0,3.0,837.9,0.6051963485118566
974,402.0,4.0,835.45,0.6377410468319559
975,400.0,0.0,671.75,0.4192279299231171
976,431.0,3.0,921.65,0.6186193485658726
977,400.0,0.0,671.75,0.4192279299231171
978,414.0,1.0,763.65,0.5165109202542357
979,402.0,4.0,835.45,0.6377410468319559
980,400.0,0.0,671.75,0.4192279299231171
981,431.0,3.0,921.65,0.6186193485658726
982,400.0,0.0,671.75,0.4192279299231171
983,414.0,1.0,763.65,0.5165109202542357
984,402.0,4.0,835.45,0.6377410468319559
985,400.0,0.0,671.75,0.4192279299231171
986,431.0,3.0,921.65,0.6186193485658726
987,400.0,0.0,671.75,0.4192279299231171
988,414.0,1.0,763.65,0.5165109202542357
989,402.0,4.0,835.45,0.6377410468319559
990,402.0,4.0,835.45,0.6377410468319559
991,403.0,4.0,839.35,0.6377410468319559
992,402.0,4.0,835.45,0.6377410468319559
993,402.0,4.0,835.45,0.6377410468319559
994,402.0,4.0,835.45,0.6377410468319559
995,402.0,4.0,835.45,0.6377410468319559
996,437.0,6.0,1173.3,0.6377410468319559
997,402.0,4.0,835.45,0.6377410468319559
998,403.0,4.0,839.35,0.6377410468319559
999,402.0,4.0,835.45,0.6377410468319559
1000,431.0,3.0,921.65,0.6186193485658726
1001,433.0,4.0,1006.85,0.6377410468319559
1002,431.0,3.0,921.65,0.6186193485658726
1003,431.0,3.0,921.65,0.6186193485658726
1004,402.0,4.0,835.45,0.6377410468319559
1005,431.0,3.0,921.65,0.6186193485658726
1006,433.0,4.0,1006.85,0.6377410468319559
1007,431.0,3.0,921.65,0.6186193485658726
1008,431.0,3.0,921.65,0.6186193485658726
1009,402.0,4.0,835.45,0.6377410468319559
1010,431.0,3.0,921.65,0.6186193485658726
1011,433.0,4.0,1006.85,0.6377410468319559
1012,431.0,3.0,921.65,0.6186193485658726
1013,431.0,3.0,921.65,0.6186193485658726
1014,402.0,4.0,835.45,0.6377410468319559
1015,431.0,3.0,921.65,0.6186193485658726
1016,433.0,4.0,1006.85,0.6377410468319559
1017,431.0,3.0,921.65,0.6186193485658726
1018,431.0,3.0,921.65,0.6186193485658726
1019,402.0,4.0,835.45,0.6377410468319559
1020,402.0,4.0,835.45,0.6377410468319559
1021,441.0,10.0,1506.95,0.5997497254181746
1022,402.0,4.0,835.45,0.6377410468319559
1023,402.0,4.0,835.45,0.6377410468319559
1024,402.0,4.0,835.45,0.6377410468319559
1025,403.0,4.0,839.35,0.6377410468319559
1026,441.0,10.0,1506.95,0.5997497254181746
1027,403.0,4.0,839.35,0.6377410468319559
1028,403.0,4.0,839.35,0.6377410468319559
1029,402.0,4.0,835.45,0.6377410468319559
1030,437.0,6.0,1173.3,0.6377410468319559
1031,438.0,7.0,1261.65,0.6377410468319559
1032,437.0,6.0,1173.3,0.6377410468319559
1033,437.0,6.0,1173.3,0.6377410468319559
1034,402.0,4.0,835.45,0.6377410468319559
1035,437.0,6.0,1173.3,0.6377410468319559
1036,438.0,7.0,1261.65,0.6377410468319559
1037,437.0,6.0,1173.3,0.6377410468319559
1038,437.0,6.0,1173.3,0.6377410468319559
1039,402.0,4.0,835.45,0.6377410468319559
1040,437.0,6.0,1173.3,0.6377410468319559
1041,438.0,7.0,1261.65,0.6377410468319559
1042,437.0,6.0,1173.3,0.6377410468319559
1043,437.0,6.0,1173.3,0.6377410468319559
1044,402.0,4.0,835.45,0.6377410468319559
1045,437.0,6.0,1173.3,0.6377410468319559
1046,438.0,7.0,1261.65,0.6377410468319559
1047,437.0,6.0,1173.3,0.6377410468319559
1048,437.0,6.0,1173.3,0.6377410468319559
1049,402.0,4.0,835.45,0.6377410468319559
1050,402.0,4.0,835.45,0.6377410468319559
1051,441.0,10.0,1506.95,0.5997497254181746
1052,402.0,4.0,835.45,0.6377410468319559
1053,402.0,4.0,835.45,0.6377410468319559
1054,402.0,4.0,835.45,0.6377410468319559
1055,403.0,4.0,839.35,0.6377410468319559
1056,441.0,10.0,1506.95,0.5997497254181746
1057,403.0,4.0,839.35,0.6377410468319559
1058,403.0,4.0,839.35,0.6377410468319559
1059,402.0,4.0,835.45,0.6377410468319559
1060,441.0,10.0,1506.95,0.6121284142674517
1061,441.0,10.0,1506.95,0.6121284142674517
1062,441.0,10.0,1506.95,0.6121284142674517
1063,441.0,10.0,1506.95,0.6121284142674517
1064,441.0,10.0,1506.95,0.6196636597706117
1065,441.0,10.0,1506.95,0.5997497254181746
1066,441.0,10.0,1506.95,0.5997497254181746
1067,441.0,10.0,1506.95,0.5997497254181746
1068,441.0,10.0,1506.95,0.5997497254181746
1069,441.0,10.0,1506.95,0.5997497254181746
1070,441.0,10.0,1506.95,0.5997497254181746
1071,441.0,10.0,1506.95,0.5997497254181746
1072,441.0,10.0,1506.95,0.5997497254181746
1073,441.0,10.0,1506.95,0.5997497254181746
1074,441.0,10.0,1506.95,0.5997497254181746
1075,441.0,10.0,1506.95,0.5997497254181746
1076,441.0,10.0,1506.95,0.5997497254181746
1077,441.0,10.0,1506.95,0.5997497254181746
1078,441.0,10.0,1506.95,0.5997497254181746
1079,441.0,10.0,1506.95,0.5997497254181746
1080,188.0,3.0,501.85,0.6186193485658726
1081,441.0,10.0,1506.95,0.6243180467779398
1082,188.0,3.0,501.85,0.6186193485658726
1083,401.0,3.0,754.15,0.6186193485658726
1084,402.0,4.0,835.45,0.6377410468319559
1085,242.0,1.0,427.95,0.5165109202542357
1086,437.0,6.0,1173.3,0.6377410468319559
1087,242.0,1.0,427.95,0.5165109202542357
1088,394.0,2.0,672.15,0.5720664758097913
1089,402.0,4.0,835.45,0.6377410468319559
1090,284.0,0.0,336.4,0.34227299735321126
1091,431.0,3.0,921.65,0.6186193485658726
1092,284.0,0.0,336.4,0.34227299735321126
1093,313.0,1.0,512.05,0.5165109202542357
1094,402.0,4.0,835.45,0.6377410468319559
1095,284.0,0.0,336.4,0.34227299735321126
1096,431.0,3.0,921.65,0.6186193485658726
1097,284.0,0.0,336.4,0.34227299735321126
1098,355.0,0.0,420.5,0.34227299735321126
1099,402.0,4.0,835.45,0.6377410468319559
1100,284.0,0.0,336.4,0.34227299735321126
1101,431.0,3.0,921.65,0.6186193485658726
1102,284.0,0.0,336.4,0.34227299735321126
1103,355.0,0.0,420.5,0.34227299735321126
1104,402.0,4.0,835.45,0.6377410468319559
1105,284.0,0.0,336.4,0.34227299735321126
1106,431.0,3.0,921.65,0.6186193485658726
1107,284.0,0.0,336.4,0.34227299735321126
1108,355.0,0.0,420.5,0.34227299735321126
1109,402.0,4.0,835.45,0.6377410468319559
1110,401.0,3.0,754.15,0.6186193485658726
1111,439.0,8.0,1346.95,0.6377410468319559
1112,402.0,4.0,835.45,0.6377410468319559
1113,401.0,3.0,754.15,0.6186193485658726
1114,402.0,4.0,835.45,0.6377410468319559
1115,323.0,2.0,588.05,0.5720664758097913
1116,434.0,4.0,1009.4,0.6186193485658726
1117,259.0,3.0,585.95,0.6186193485658726
1118,394.0,2.0,672.15,0.5720664758097913
